Year,RegionID,Zipcode,City,State,Metro,CountyName,ZRI,lat,lon
2011,96092,90222,Compton,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1576.0,33.912246,-118.236773
2011,96095,90230,Culver City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2451.5,33.997862,-118.39361699999999
2011,96097,90232,Culver City,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2755.5,34.019323,-118.391902
2011,96100,90240,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2161.0,33.955729,-118.118346
2011,96101,90241,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2089.0,33.940445000000004,-118.12902199999999
2011,96102,90242,Downey,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1986.5,33.921793,-118.140588
2011,96103,90245,El Segundo,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2941.0,33.91714,-118.40426699999999
2011,96104,90247,Gardena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1873.5,33.890853,-118.29796699999999
2011,96105,90248,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2011.5,33.87834,-118.2841
2011,96106,90249,Gardena,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1999.5,33.90139,-118.315697
2011,96107,90250,Hawthorne,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2060.0,33.914775,-118.348083
2011,96109,90254,Hermosa Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3387.0,33.864259000000004,-118.399303
2011,96110,90255,Huntington Park,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1646.5,33.979248,-118.21743799999999
2011,96111,90260,Lawndale,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1912.0,33.88856,-118.35181299999999
2011,96113,90262,Lynwood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1694.5,33.923533,-118.200705
2011,96116,90265,Malibu,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,8030.0,34.066117,-118.84634199999999
2011,96117,90266,Manhattan Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5053.5,33.889151,-118.40212700000001
2011,96119,90270,Maywood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1616.5,33.987728999999995,-118.18659699999999
2011,96120,90272,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,6978.0,34.092566999999995,-118.53436299999998
2011,96121,90274,Palos Verdes Estates,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,5357.5,33.7801,-118.37241200000001
2011,96122,90275,Rancho Palos Verdes,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3921.0,33.753134,-118.36797299999999
2011,96123,90277,Redondo Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3041.5,33.830006,-118.387124
2011,96124,90278,Redondo Beach,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2760.5,33.873215,-118.37036100000002
2011,96125,90280,South Gate,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1699.5,33.944159,-118.192761
2011,96126,90290,Topanga,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3421.0,34.107752000000005,-118.61621799999999
2011,96127,90291,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3112.0,33.993396000000004,-118.465193
2011,96128,90292,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3023.0,33.976463,-118.45526699999999
2011,96129,90293,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2380.5,33.947305,-118.43984099999999
2011,96133,90301,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1802.5,33.956526000000004,-118.358654
2011,96134,90302,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1780.5,33.975332,-118.35525200000001
2011,96135,90303,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1909.5,33.939766,-118.33108500000002
2011,96136,90304,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1853.0,33.937886,-118.35855900000001
2011,96137,90305,Inglewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2135.5,33.958890000000004,-118.330548
2011,96149,90402,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,9014.5,34.034665999999994,-118.50403899999999
2011,96150,90403,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3242.0,34.030755,-118.492101
2011,96151,90404,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2669.5,34.026607,-118.47363999999999
2011,96152,90405,Santa Monica,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,3322.5,34.011312,-118.46976200000002
2011,96159,90501,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2210.5,33.833744,-118.314022
2011,96160,90502,West Carson,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1890.5,33.833181,-118.29206200000002
2011,96161,90503,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2599.5,33.839463,-118.353699
2011,96162,90504,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2272.0,33.867257,-118.330794
2011,96163,90505,Torrance,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2734.0,33.807882,-118.34795700000001
2011,96169,90601,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1985.0,34.007844,-118.03036499999999
2011,96170,90602,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1905.0,33.972782,-118.022066
2011,96171,90603,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2149.5,33.945555,-117.990719
2011,96172,90604,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2017.5,33.927690999999996,-118.013828
2011,96173,90605,Whittier,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1932.0,33.950295000000004,-118.02435200000001
2011,96174,90606,West Whittier-Los Nietos,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1842.5,33.977272,-118.066363
2011,96190,90638,La Mirada,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2111.0,33.902045,-118.00896100000001
2011,96192,90640,Montebello,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1955.0,34.015444,-118.11101200000002
2011,96193,90650,Norwalk,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1816.0,33.906956,-118.08263999999998
2011,96197,90660,Pico Rivera,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1828.5,33.989523999999996,-118.08929499999999
2011,96201,90670,Santa Fe Springs,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1947.0,33.933565,-118.062611
2011,96204,90701,Artesia,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1992.0,33.8676,-118.08061200000002
2011,96206,90703,Cerritos,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2329.5,33.867743,-118.06947199999999
2011,96207,90704,Avalon,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2274.5,33.399248,-118.435601
2011,96208,90706,Bellflower,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,1924.0,33.887821,-118.12725
2011,96210,90710,Los Angeles,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2116.0,33.799904,-118.29866100000001
2011,96212,90712,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2050.0,33.849034,-118.147902
2011,96213,90713,Lakewood,CA,Los Angeles-Long Beach-Anaheim,Los Angeles County,2091.0,33.847989,-118.112601
