,year,zipcode,ZRI,lat,lon
135004,2018,35640,841.0,34.440708,-86.943683
135005,2018,35645,923.0,34.903048,-87.50096500000001
135006,2018,35646,884.0,34.677104,-87.52334300000001
135007,2018,35648,828.0,34.958659999999995,-87.387836
135008,2018,35652,871.0,34.846744,-87.31020799999999
135009,2018,35653,848.0,34.518190999999995,-87.871965
135010,2018,35654,862.0,34.497789000000004,-87.632269
135011,2018,35660,789.0,34.755494,-87.701265
135012,2018,35661,1089.0,34.768526,-87.562802
135013,2018,35670,849.0,34.455176,-86.729344
135014,2018,35674,894.0,34.662409999999994,-87.781902
135015,2018,35677,792.0,34.955707000000004,-88.026555
135016,2018,35739,981.0,34.968586,-86.791036
135017,2018,35740,840.0,34.965286,-85.77744799999999
135018,2018,35741,1491.0,34.718016,-86.479004
135019,2018,35747,992.0,34.494944,-86.298989
135020,2018,35748,1095.0,34.721078999999996,-86.389356
135021,2018,35749,1194.0,34.822212,-86.757871
135022,2018,35750,950.0,34.956179,-86.58948199999999
135023,2018,35754,901.0,34.525492,-86.604467
135024,2018,35756,1213.0,34.643705,-86.818149
135025,2018,35757,1253.0,34.784245,-86.745347
135026,2018,35758,1376.0,34.711420000000004,-86.74650799999999
135027,2018,35759,1187.0,34.868328999999996,-86.545976
135028,2018,35760,897.0,34.543906,-86.38385600000001
135029,2018,35761,986.0,34.916206,-86.409214
135030,2018,35763,1493.0,34.622046999999995,-86.461788
135031,2018,35765,849.0,34.690313,-85.81408499999999
135032,2018,35768,845.0,34.768890999999996,-86.10419300000001
135033,2018,35769,1025.0,34.597984000000004,-86.104809
135034,2018,35771,1010.0,34.538598,-86.005423
135035,2018,35772,851.0,34.937034000000004,-85.948355
135036,2018,35773,955.0,34.891069,-86.707941
135037,2018,35776,851.0,34.659403999999995,-86.239414
135038,2018,35801,1302.0,34.725269,-86.560866
135039,2018,35802,1401.0,34.668212,-86.558882
135040,2018,35803,1181.0,34.563462,-86.51940400000001
135041,2018,35805,752.0,34.709368,-86.62029
135042,2018,35806,1380.0,34.760798,-86.685745
135043,2018,35810,804.0,34.803193,-86.601445
135044,2018,35811,1040.0,34.795353999999996,-86.509948
135045,2018,35816,795.0,34.739954,-86.630751
135046,2018,35824,1332.0,34.644929,-86.752061
135047,2018,35901,846.0,34.047585999999995,-85.933265
135048,2018,35903,802.0,34.02427,-85.863703
135049,2018,35904,752.0,34.07056,-85.990098
135050,2018,35905,942.0,33.856532,-85.912603
135051,2018,35906,1102.0,33.927149,-86.095113
135052,2018,35907,1115.0,33.890840999999995,-86.01801999999999
135053,2018,35950,858.0,34.24975,-86.261098
135054,2018,35951,878.0,34.339098,-86.162297
135055,2018,35953,1156.0,33.809618,-86.229742
135056,2018,35954,792.0,34.089754,-86.057449
135057,2018,35956,891.0,34.146146,-86.146749
135058,2018,35957,854.0,34.196159,-86.196898
135059,2018,35959,1020.0,34.245139,-85.605623
135060,2018,35960,962.0,34.124328000000006,-85.570557
135061,2018,35966,913.0,34.786981,-85.67416700000001
135062,2018,35973,961.0,34.344015999999996,-85.551513
135063,2018,35976,1024.0,34.345766999999995,-86.330025
135064,2018,35980,894.0,34.172088,-86.389617
135065,2018,35983,1013.0,34.172844,-85.766155
135066,2018,35987,979.0,33.91337,-86.24220799999999
135067,2018,36003,1056.0,32.451904,-86.723821
135068,2018,36006,1123.0,32.64656,-86.722096
135069,2018,36010,841.0,31.659784000000002,-85.79844399999999
135070,2018,36022,1102.0,32.623495,-86.405573
135071,2018,36024,1014.0,32.671797999999995,-86.025021
135072,2018,36025,984.0,32.544457,-86.324973
135073,2018,36033,893.0,31.671714,-86.770613
135074,2018,36035,895.0,31.788705,-86.126215
135075,2018,36036,891.0,31.973940000000002,-86.161676
135076,2018,36037,919.0,31.799009,-86.628615
135077,2018,36043,908.0,32.201153000000005,-86.42074699999999
135078,2018,36051,955.0,32.685457,-86.50001999999999
135079,2018,36054,951.0,32.481879,-86.366311
135080,2018,36064,1691.0,32.296634999999995,-86.077885
135081,2018,36066,1186.0,32.4797,-86.42401
135082,2018,36067,1037.0,32.516518,-86.561483
135083,2018,36069,892.0,32.094155,-86.149901
135084,2018,36078,911.0,32.546979,-85.942735
135085,2018,36079,1086.0,31.766709000000002,-85.998035
135086,2018,36080,1005.0,32.711806,-86.284022
135087,2018,36081,994.0,31.903745,-85.898152
135088,2018,36092,946.0,32.617657,-86.20053100000001
135089,2018,36093,1428.0,32.494564000000004,-86.133634
135090,2018,36104,739.0,32.403273999999996,-86.326915
135091,2018,36105,715.0,32.209608,-86.288501
135092,2018,36106,1047.0,32.353431,-86.256963
135093,2018,36107,700.0,32.383761,-86.279328
135094,2018,36108,715.0,32.3391,-86.401107
135095,2018,36109,881.0,32.388957,-86.242148
135096,2018,36110,690.0,32.446582,-86.255772
135097,2018,36111,938.0,32.336579,-86.27132399999999
135098,2018,36116,860.0,32.269306,-86.20156300000001
135099,2018,36117,1202.0,32.378696000000005,-86.14501800000001
135100,2018,36201,596.0,33.649159999999995,-85.879642
135101,2018,36203,847.0,33.583049,-85.834485
135102,2018,36206,728.0,33.733273,-85.809624
135103,2018,36207,845.0,33.689088,-85.718863
135104,2018,36250,895.0,33.765322,-85.901096
135105,2018,36260,836.0,33.581761,-85.995486
135106,2018,36265,854.0,33.847654999999996,-85.78491600000001
135107,2018,36268,928.0,33.494805,-85.929469
135108,2018,36271,841.0,33.78123,-86.01869
135109,2018,36272,743.0,33.942381,-85.595417
135110,2018,36277,837.0,33.757469,-85.818226
135111,2018,36279,850.0,33.872274,-85.889336
135112,2018,36301,814.0,31.140065000000003,-85.398289
135113,2018,36303,947.0,31.266568,-85.401317
135114,2018,36305,1085.0,31.204572,-85.496004
135115,2018,36310,890.0,31.595139,-85.20884699999999
135116,2018,36311,893.0,31.609777,-85.68565500000001
135117,2018,36312,887.0,31.170840000000002,-85.236837
135118,2018,36319,876.0,31.331937,-85.14887399999999
135119,2018,36320,803.0,31.049898,-85.319224
135120,2018,36322,839.0,31.257604999999998,-85.735807
135121,2018,36323,847.0,31.428103999999998,-86.072471
135122,2018,36330,947.0,31.305932000000002,-85.86405400000001
135123,2018,36345,1042.0,31.366305999999998,-85.310372
135124,2018,36350,926.0,31.350214,-85.495521
135125,2018,36351,899.0,31.425502,-85.9066
135126,2018,36352,1066.0,31.264999,-85.60969899999999
135127,2018,36360,819.0,31.467469,-85.61703
135128,2018,36376,860.0,31.250678999999998,-85.269772
135129,2018,36453,850.0,31.191678000000003,-86.149163
135130,2018,36505,1010.0,30.94195,-88.015792
135131,2018,36507,1142.0,30.858609,-87.742025
135132,2018,36509,805.0,30.392971000000003,-88.27029300000001
135133,2018,36511,1325.0,30.315154999999997,-87.747247
135134,2018,36521,997.0,30.964986,-88.17733
135135,2018,36522,906.0,31.090945,-88.275355
135136,2018,36523,883.0,30.370797999999997,-88.190791
135137,2018,36525,1037.0,30.890103000000003,-88.018704
135138,2018,36526,1376.0,30.611252,-87.860042
135139,2018,36527,1742.0,30.702075,-87.881866
135140,2018,36530,1365.0,30.408209999999997,-87.555585
135141,2018,36532,1567.0,30.480713,-87.861307
135142,2018,36535,1293.0,30.383999,-87.72735899999999
135143,2018,36541,1003.0,30.489534999999997,-88.34410600000001
135144,2018,36542,1535.0,30.26965,-87.75062700000001
135145,2018,36544,949.0,30.479701000000002,-88.230089
135146,2018,36549,1322.0,30.411164000000003,-87.45111899999999
135147,2018,36551,1245.0,30.647109000000004,-87.75307099999999
135148,2018,36555,1356.0,30.396615,-87.78349200000001
135149,2018,36560,825.0,31.097766999999997,-88.040068
135150,2018,36561,1708.0,30.287622,-87.571267
135151,2018,36562,1095.0,31.037057,-87.670416
135152,2018,36564,1963.0,30.483252,-87.934696
135153,2018,36567,1219.0,30.623535999999998,-87.55696
135154,2018,36571,1005.0,30.854575,-88.10990699999999
135155,2018,36572,1101.0,30.857721999999995,-88.061419
135156,2018,36574,1342.0,30.500968,-87.47844599999999
135157,2018,36575,1076.0,30.769164,-88.273387
135158,2018,36576,1286.0,30.522953,-87.76383299999999
135159,2018,36578,1244.0,30.749315999999997,-87.77924
135160,2018,36579,1176.0,31.106823,-87.796932
135161,2018,36580,1242.0,30.478897999999997,-87.703414
135162,2018,36582,971.0,30.509877000000003,-88.173001
135163,2018,36587,968.0,30.844238,-88.35124300000001
135164,2018,36603,788.0,30.658896999999996,-88.060123
135165,2018,36604,922.0,30.682233,-88.068146
135166,2018,36605,790.0,30.604546999999997,-88.087824
135167,2018,36606,824.0,30.668785999999997,-88.105874
135168,2018,36607,786.0,30.698560999999998,-88.10575
135169,2018,36608,1076.0,30.681503000000003,-88.300213
135170,2018,36609,1026.0,30.660248,-88.16347900000001
135171,2018,36610,720.0,30.736246,-88.07350699999999
135172,2018,36611,783.0,30.769623,-88.080073
135173,2018,36612,756.0,30.752882,-88.113135
135174,2018,36613,892.0,30.809841,-88.187451
135175,2018,36617,748.0,30.716026,-88.09570699999999
135176,2018,36618,894.0,30.7369,-88.16979599999999
135177,2018,36619,1005.0,30.596087,-88.196637
135178,2018,36693,1131.0,30.625770000000003,-88.149686
135179,2018,36695,1243.0,30.628384999999998,-88.280303
135180,2018,36749,1101.0,32.550967,-86.849827
135181,2018,36801,1166.0,32.694763,-85.39562600000001
135182,2018,36804,1150.0,32.533972999999996,-85.34751899999999
135183,2018,36830,1631.0,32.538612,-85.489708
135184,2018,36832,1532.0,32.582936,-85.585938
135185,2018,36856,1251.0,32.274493,-84.997828
135186,2018,36867,914.0,32.496045,-85.02377299999999
135187,2018,36869,843.0,32.419698,-85.06456
135188,2018,36870,1020.0,32.482878,-85.120305
135189,2018,36874,1144.0,32.564252,-85.198549
135190,2018,36875,1046.0,32.336837,-85.166552
135191,2018,36877,1104.0,32.573153000000005,-85.10136899999999
135192,2018,36879,1560.0,32.727562,-85.558384
135193,2018,37010,1348.0,36.571781,-87.108705
135194,2018,37013,1503.0,36.051990999999994,-86.632857
135195,2018,37014,2446.0,35.875209000000005,-86.632986
135196,2018,37015,1195.0,36.279378,-87.07558399999999
135197,2018,37018,1187.0,35.6314,-86.210955
135198,2018,37020,1287.0,35.634389,-86.407093
135199,2018,37022,1196.0,36.514582,-86.317038
135200,2018,37023,849.0,36.592456,-87.782744
135201,2018,37025,1191.0,35.948733000000004,-87.307754
135202,2018,37026,1175.0,35.696496999999994,-86.105655
135203,2018,37027,3180.0,35.999288,-86.785062
135204,2018,37028,790.0,36.627542,-87.862973
135205,2018,37029,1343.0,36.041931,-87.261321
135206,2018,37031,1344.0,36.366189,-86.29290999999999
135207,2018,37032,1185.0,36.524219,-87.017162
135208,2018,37033,1032.0,35.744615,-87.557839
135209,2018,37035,1217.0,36.381108000000005,-87.133983
135210,2018,37036,1047.0,36.234982,-87.261263
135211,2018,37037,1327.0,35.703083,-86.351238
135212,2018,37040,1053.0,36.522633,-87.334932
135213,2018,37042,949.0,36.568751,-87.416322
135214,2018,37043,1249.0,36.490809000000006,-87.240984
135215,2018,37046,2248.0,35.781852,-86.70075
135216,2018,37048,1490.0,36.491316,-86.595904
135217,2018,37049,1244.0,36.557021,-86.673114
135218,2018,37050,874.0,36.374244,-87.630844
135219,2018,37051,995.0,36.304284,-87.410241
135220,2018,37052,1017.0,36.378818,-87.40182800000001
135221,2018,37055,1153.0,36.077209,-87.442803
135222,2018,37058,845.0,36.444038,-87.876678
135223,2018,37060,1393.0,35.745464,-86.63775
135224,2018,37062,1691.0,35.990294,-87.135646
135225,2018,37064,2424.0,35.884862,-86.954138
135226,2018,37066,1469.0,36.398757,-86.45554
135227,2018,37067,2685.0,35.912279999999996,-86.78025600000001
135228,2018,37069,2577.0,35.987493,-86.903598
135229,2018,37072,1526.0,36.352140000000006,-86.746651
135230,2018,37073,1308.0,36.432642,-86.81715200000001
135231,2018,37075,1702.0,36.339969,-86.607922
135232,2018,37076,1549.0,36.145195,-86.57663199999999
135233,2018,37079,875.0,36.464769,-87.648093
135234,2018,37080,1412.0,36.332761,-86.916886
135235,2018,37082,1406.0,36.094871999999995,-87.115266
135236,2018,37085,1410.0,35.954827,-86.280503
135237,2018,37086,1306.0,36.022237,-86.559384
135238,2018,37087,1499.0,36.263852,-86.269244
135239,2018,37090,1552.0,36.115439,-86.297637
135240,2018,37096,751.0,35.612943,-87.87101
135241,2018,37097,757.0,35.779941,-87.823417
135242,2018,37098,1050.0,35.872364000000005,-87.319361
135243,2018,37101,982.0,36.060216,-87.629074
135244,2018,37115,1424.0,36.258075,-86.694181
135245,2018,37118,1413.0,35.930240000000005,-86.190225
135246,2018,37122,1751.0,36.178348,-86.48658
135247,2018,37127,1401.0,35.781209999999994,-86.327726
135248,2018,37128,1486.0,35.793605,-86.481328
135249,2018,37129,1445.0,35.932526,-86.44264799999999
135250,2018,37130,1320.0,35.881904999999996,-86.318954
135251,2018,37134,948.0,35.992740999999995,-87.948093
135252,2018,37135,2292.0,35.915789000000004,-86.676587
135253,2018,37137,986.0,35.884173,-87.505349
135254,2018,37138,1564.0,36.244014,-86.609391
135255,2018,37141,1194.0,36.614963,-86.70196899999999
135256,2018,37142,936.0,36.410965999999995,-87.50966600000001
135257,2018,37143,1402.0,36.127757,-87.030996
135258,2018,37144,1008.0,35.305223,-86.660364
135259,2018,37146,1373.0,36.402066999999995,-87.03201700000001
135260,2018,37148,1262.0,36.567651,-86.496085
135261,2018,37149,1264.0,35.804023,-86.19283
135262,2018,37153,1430.0,35.763856,-86.554011
135263,2018,37160,1183.0,35.455746000000005,-86.48479
135264,2018,37167,1399.0,35.959540999999994,-86.53159000000001
135265,2018,37171,898.0,36.361396,-87.29557199999999
135266,2018,37172,1194.0,36.532432,-86.862188
135267,2018,37174,1632.0,35.719474,-86.898128
135268,2018,37179,1879.0,35.811405,-86.924482
135269,2018,37180,1229.0,35.606468,-86.58666099999999
135270,2018,37181,1005.0,36.244507,-87.469161
135271,2018,37183,1250.0,35.494482,-86.30318100000001
135272,2018,37184,1263.0,36.082419,-86.144093
135273,2018,37185,956.0,36.062922,-87.865036
135274,2018,37186,1137.0,36.596738,-86.221711
135275,2018,37187,1193.0,36.144148,-87.197886
135276,2018,37188,1435.0,36.480206,-86.681296
135277,2018,37189,1540.0,36.298885,-86.834802
135278,2018,37190,1182.0,35.816563,-86.021265
135279,2018,37191,1038.0,36.505841,-87.53010400000001
135280,2018,37203,1742.0,36.149775,-86.789146
135281,2018,37204,2590.0,36.106735,-86.774283
135282,2018,37205,3361.0,36.113195000000005,-86.87044200000001
135283,2018,37206,1798.0,36.179319,-86.731083
135284,2018,37207,1437.0,36.233774,-86.77596899999999
135285,2018,37208,1388.0,36.177714,-86.80802299999999
135286,2018,37209,1649.0,36.087744,-86.936828
135287,2018,37210,1439.0,36.149248,-86.733016
135288,2018,37211,1633.0,36.067214,-86.7237
135289,2018,37212,2784.0,36.133877000000005,-86.801254
135290,2018,37214,1507.0,36.161583,-86.672349
135291,2018,37215,3709.0,36.081877,-86.834705
135292,2018,37216,1679.0,36.21658,-86.726854
135293,2018,37217,1501.0,36.108666,-86.656722
135294,2018,37218,1442.0,36.164095,-86.889416
135295,2018,37220,2363.0,36.068447,-86.793127
135296,2018,37221,1910.0,36.051294,-86.96879799999999
135297,2018,37302,1812.0,35.008328999999996,-85.019818
135298,2018,37303,959.0,35.445978000000004,-84.643987
135299,2018,37306,1139.0,35.096807,-86.191801
135300,2018,37309,890.0,35.301834,-84.741456
135301,2018,37310,1137.0,35.267618,-84.898204
135302,2018,37311,865.0,35.113133000000005,-84.928186
135303,2018,37312,1196.0,35.232461,-84.87982099999999
135304,2018,37318,877.0,35.177915000000006,-85.992733
135305,2018,37323,983.0,35.096183,-84.81653299999999
135306,2018,37324,1004.0,35.239754,-85.987165
135307,2018,37328,965.0,35.036941999999996,-86.357374
135308,2018,37329,934.0,35.394358000000004,-84.46101999999999
135309,2018,37330,1144.0,35.279574,-86.130612
135310,2018,37331,809.0,35.319312,-84.529833
135311,2018,37334,994.0,35.166382,-86.581056
135312,2018,37335,948.0,35.068898,-86.403992
135313,2018,37336,1192.0,35.308842999999996,-84.931512
135314,2018,37341,1374.0,35.224176,-85.07329399999999
135315,2018,37342,1151.0,35.391968,-85.948
135316,2018,37343,1394.0,35.166587,-85.212257
135317,2018,37345,996.0,35.016829,-86.203041
135318,2018,37347,1095.0,35.063468,-85.61341800000001
135319,2018,37348,902.0,35.131615000000004,-86.434051
135320,2018,37350,3324.0,34.99392,-85.350184
135321,2018,37352,1193.0,35.27752,-86.353027
135322,2018,37353,1077.0,35.11501,-84.98909599999999
135323,2018,37354,1112.0,35.506554,-84.34760899999999
135324,2018,37355,1154.0,35.499787,-86.083833
135325,2018,37360,1233.0,35.437578,-86.254328
135326,2018,37363,1658.0,35.107176,-85.063064
135327,2018,37370,1145.0,35.356625,-84.70017299999999
135328,2018,37373,1279.0,35.407459,-85.092816
135329,2018,37374,1060.0,35.166437,-85.64686999999999
135330,2018,37375,1394.0,35.150468,-85.890399
135331,2018,37377,1941.0,35.204932,-85.335009
135332,2018,37379,1374.0,35.284581,-85.194872
135333,2018,37380,1008.0,35.070937,-85.754605
135334,2018,37385,1062.0,35.333158000000005,-84.23698399999999
135335,2018,37388,1127.0,35.343671,-86.221295
135336,2018,37397,1003.0,35.225543,-85.514648
135337,2018,37398,1195.0,35.181164,-86.13835999999999
135338,2018,37403,1447.0,35.048259,-85.29436199999999
135339,2018,37404,905.0,35.027913,-85.273662
135340,2018,37405,1595.0,35.120403,-85.40782800000001
135341,2018,37406,869.0,35.073134,-85.245571
135342,2018,37407,843.0,35.001943,-85.28972399999999
135343,2018,37408,1553.0,35.028634000000004,-85.308554
135344,2018,37409,1197.0,35.013714,-85.335339
135345,2018,37410,905.0,35.001899,-85.31421999999999
135346,2018,37411,986.0,35.028764,-85.22616500000001
135347,2018,37412,1139.0,34.997526,-85.22743100000001
135348,2018,37415,1303.0,35.124725,-85.281199
135349,2018,37416,1258.0,35.10018,-85.177146
135350,2018,37419,1269.0,35.039671000000006,-85.404128
135351,2018,37421,1471.0,35.032453000000004,-85.146327
135352,2018,37601,983.0,36.33825,-82.318084
135353,2018,37604,1012.0,36.299571,-82.383175
135354,2018,37615,1167.0,36.402378000000006,-82.45717900000001
135355,2018,37617,1079.0,36.52449,-82.365651
135356,2018,37618,999.0,36.460339000000005,-82.208744
135357,2018,37620,891.0,36.549613,-82.09404
135358,2018,37643,939.0,36.377345,-82.137118
135359,2018,37650,865.0,36.094537,-82.448097
135360,2018,37656,854.0,36.398802,-82.629857
135361,2018,37657,887.0,36.01758,-82.560128
135362,2018,37658,918.0,36.239034000000004,-82.099448
135363,2018,37659,1014.0,36.280209,-82.491069
135364,2018,37660,873.0,36.52686,-82.571968
135365,2018,37663,1153.0,36.463015000000006,-82.488724
135366,2018,37664,1007.0,36.520428,-82.498988
135367,2018,37665,720.0,36.57877,-82.570528
135368,2018,37681,840.0,36.258014,-82.6206
135369,2018,37686,1316.0,36.440209,-82.348811
135370,2018,37687,963.0,36.178723,-82.09700500000001
135371,2018,37690,876.0,36.25012,-82.55758399999999
135372,2018,37692,1004.0,36.189803000000005,-82.30082900000001
135373,2018,37694,1009.0,36.383788,-82.278722
135374,2018,37701,960.0,35.791709000000004,-83.987225
135375,2018,37705,1105.0,36.22688,-84.009714
135376,2018,37708,979.0,36.330558,-83.317142
135377,2018,37710,787.0,36.158632,-84.31613399999999
135378,2018,37716,972.0,36.100883,-84.16869100000001
135379,2018,37721,1142.0,36.11842,-83.812584
135380,2018,37723,970.0,35.97043,-84.81365600000001
135381,2018,37725,1192.0,35.996037,-83.399084
135382,2018,37737,1190.0,35.761416,-84.120173
135383,2018,37742,1193.0,35.675844,-84.17924599999999
135384,2018,37743,752.0,36.068327000000004,-82.85569699999999
135385,2018,37745,749.0,36.278036,-82.820587
135386,2018,37748,862.0,35.951329,-84.519764
135387,2018,37754,1043.0,36.139099,-84.029801
135388,2018,37760,1049.0,36.108387,-83.457779
135389,2018,37763,1333.0,35.82023,-84.492265
135390,2018,37769,846.0,36.218671,-84.153543
135391,2018,37771,996.0,35.840824,-84.32176199999999
135392,2018,37772,1248.0,35.791140000000006,-84.218553
135393,2018,37774,1142.0,35.72913,-84.358961
135394,2018,37777,1231.0,35.826848999999996,-84.054192
135395,2018,37801,1174.0,35.663919,-84.094596
135396,2018,37803,1290.0,35.660841999999995,-83.98138900000001
135397,2018,37804,1145.0,35.792054,-83.89317
135398,2018,37806,1033.0,36.084693,-83.727986
135399,2018,37809,687.0,36.156693,-83.038092
135400,2018,37810,689.0,36.184525,-83.11549000000001
135401,2018,37813,880.0,36.175136,-83.257024
135402,2018,37814,997.0,36.233331,-83.33789399999999
135403,2018,37818,697.0,36.188758,-82.970993
135404,2018,37820,1029.0,36.085171,-83.566057
135405,2018,37826,961.0,35.558277000000004,-84.58966600000001
135406,2018,37828,1230.0,36.197931,-84.068988
135407,2018,37830,1052.0,35.966483000000004,-84.290549
135408,2018,37840,889.0,36.069893,-84.394953
135409,2018,37846,990.0,35.679251,-84.481817
135410,2018,37849,1227.0,36.05405,-84.048488
135411,2018,37853,994.0,35.836766,-83.91081
135412,2018,37854,858.0,35.880918,-84.720011
135413,2018,37860,984.0,36.250455,-83.183736
135414,2018,37865,1406.0,35.851151,-83.734888
135415,2018,37871,1042.0,36.052076,-83.681001
135416,2018,37874,1034.0,35.59833,-84.456484
135417,2018,37877,1046.0,36.15113,-83.406846
135418,2018,37878,792.0,35.620642,-83.89401099999999
135419,2018,37882,1022.0,35.601221,-83.813069
135420,2018,37885,1278.0,35.476374,-84.132387
135421,2018,37886,1044.0,35.745584,-83.804707
135422,2018,37890,1006.0,36.085242,-83.298744
135423,2018,37891,933.0,36.292068,-83.138109
135424,2018,37909,1336.0,35.947565999999995,-84.02141400000001
135425,2018,37912,1046.0,36.007544,-83.984854
135426,2018,37914,950.0,35.983165,-83.795796
135427,2018,37915,866.0,35.970813,-83.900432
135428,2018,37916,1242.0,35.953078000000005,-83.932588
135429,2018,37917,909.0,36.001185,-83.913706
135430,2018,37918,1183.0,36.056875,-83.91735200000001
135431,2018,37919,1631.0,35.914747999999996,-84.000169
135432,2018,37920,1122.0,35.911567,-83.857782
135433,2018,37921,1082.0,35.978877000000004,-84.002931
135434,2018,37922,1950.0,35.860496000000005,-84.100535
135435,2018,37923,1442.0,35.927527000000005,-84.080687
135436,2018,37924,1144.0,36.02619,-83.811875
135437,2018,37931,1443.0,35.976321,-84.126349
135438,2018,37932,1638.0,35.917299,-84.198787
135439,2018,37934,2023.0,35.865617,-84.17886800000001
135440,2018,37938,1291.0,36.123911,-83.938608
135441,2018,38002,1641.0,35.286355,-89.700274
135442,2018,38004,1342.0,35.412253,-89.759562
135443,2018,38011,1188.0,35.462176,-89.711687
135444,2018,38012,834.0,35.609417,-89.272452
135445,2018,38015,1001.0,35.556682,-89.823513
135446,2018,38016,1437.0,35.180859999999996,-89.759838
135447,2018,38017,1935.0,35.066971,-89.648939
135448,2018,38018,1385.0,35.138613,-89.766424
135449,2018,38019,956.0,35.562543,-89.629132
135450,2018,38023,1151.0,35.457109,-89.93833000000001
135451,2018,38024,836.0,36.035542,-89.380814
135452,2018,38028,1980.0,35.183099,-89.6322
135453,2018,38049,961.0,35.390333,-89.53820999999999
135454,2018,38053,1082.0,35.346686,-89.95152399999999
135455,2018,38057,1130.0,35.052974,-89.368397
135456,2018,38058,1191.0,35.457857000000004,-89.816192
135457,2018,38059,851.0,36.105685,-89.24859000000001
135458,2018,38060,1321.0,35.209346999999994,-89.50546800000001
135459,2018,38066,1345.0,35.073433,-89.504964
135460,2018,38068,1130.0,35.265556,-89.34517
135461,2018,38069,800.0,35.477856,-89.33028399999999
135462,2018,38076,1218.0,35.138706,-89.44207800000001
135463,2018,38103,852.0,35.15305,-90.054979
135464,2018,38104,1327.0,35.132549,-90.00372800000001
135465,2018,38105,661.0,35.151419,-90.03546800000001
135466,2018,38106,639.0,35.102064,-90.094687
135467,2018,38107,677.0,35.170165000000004,-90.023442
135468,2018,38108,628.0,35.176666,-89.967917
135469,2018,38109,693.0,35.037886,-90.15424200000001
135470,2018,38111,770.0,35.110521000000006,-89.943501
135471,2018,38112,665.0,35.147662,-89.976392
135472,2018,38114,639.0,35.09648,-89.985854
135473,2018,38115,986.0,35.053175,-89.862635
135474,2018,38116,925.0,35.033181,-90.01139599999999
135475,2018,38117,1233.0,35.11518,-89.905344
135476,2018,38118,816.0,35.032631,-89.932532
135477,2018,38119,1533.0,35.079511,-89.845385
135478,2018,38120,2000.0,35.123633,-89.852645
135479,2018,38122,742.0,35.158931,-89.921217
135480,2018,38125,1298.0,35.025911,-89.788637
135481,2018,38126,661.0,35.126968,-90.04365899999999
135482,2018,38127,652.0,35.242751,-90.02679
135483,2018,38128,836.0,35.224574,-89.926689
135484,2018,38133,1238.0,35.212884,-89.794301
135485,2018,38134,1156.0,35.17454,-89.860777
135486,2018,38135,1400.0,35.238915000000006,-89.848589
135487,2018,38138,1979.0,35.084826,-89.79932600000001
135488,2018,38139,2681.0,35.082886,-89.754836
135489,2018,38141,975.0,35.016032,-89.85479000000001
135490,2018,38225,842.0,36.31885,-88.67074000000001
135491,2018,38229,847.0,36.22313,-88.606426
135492,2018,38230,796.0,36.155177,-88.774665
135493,2018,38233,795.0,36.203444,-89.04908
135494,2018,38237,931.0,36.357888,-88.837836
135495,2018,38241,841.0,36.427772,-88.591844
135496,2018,38255,798.0,36.240718,-88.85913000000001
135497,2018,38259,751.0,36.199703,-89.18154200000001
135498,2018,38301,731.0,35.588164,-88.85339499999999
135499,2018,38305,1069.0,35.701654,-88.768058
135500,2018,38313,889.0,35.610339,-88.619827
135501,2018,38316,794.0,36.065982,-88.817584
135502,2018,38330,792.0,36.070503,-89.034414
135503,2018,38343,844.0,35.827399,-88.92640899999999
135504,2018,38355,1126.0,35.784009000000005,-88.775061
135505,2018,38356,832.0,35.438396999999995,-88.893792
135506,2018,38358,838.0,35.916675,-88.758664
135507,2018,38362,905.0,35.729071999999995,-88.782978
135508,2018,38366,813.0,35.479,-88.74127299999999
135509,2018,38369,790.0,36.131921999999996,-88.942666
135510,2018,38382,795.0,35.968379,-88.984461
135511,2018,38391,765.0,35.546571,-88.992177
135512,2018,38392,798.0,35.456728000000005,-89.044845
135513,2018,38401,1281.0,35.629164,-87.021526
135514,2018,38449,1048.0,35.040468,-86.818212
135515,2018,38451,1287.0,35.460534,-86.992239
135516,2018,38460,925.0,35.088664,-87.153186
135517,2018,38461,1086.0,35.593001,-87.341971
135518,2018,38472,1068.0,35.377584999999996,-87.038554
135519,2018,38474,921.0,35.518403,-87.22590799999999
135520,2018,38476,1504.0,35.841196999999994,-87.213756
135521,2018,38477,983.0,35.064974,-86.993085
135522,2018,38478,1017.0,35.232879,-87.005872
135523,2018,38482,1238.0,35.768825,-87.149896
135524,2018,38487,1266.0,35.718387,-87.23346
135525,2018,38488,1074.0,35.042916999999996,-86.663495
135526,2018,38501,1015.0,36.226045,-85.53328499999999
135527,2018,38506,1058.0,36.187036,-85.433518
135528,2018,38544,956.0,36.123588,-85.663143
135529,2018,38555,1100.0,35.887881,-84.989016
135530,2018,38558,1393.0,36.009851,-84.866557
135531,2018,38559,948.0,35.808437,-85.508014
135532,2018,38571,1138.0,36.051604,-85.012804
135533,2018,38572,1141.0,35.849059000000004,-85.12895999999999
135534,2018,38574,993.0,36.143643,-85.229288
135535,2018,38583,1051.0,35.94454,-85.442214
135536,2018,38587,1094.0,35.864761,-85.613998
135537,2018,38601,1222.0,34.492325,-89.443056
135538,2018,38632,1456.0,34.795914,-90.015068
135539,2018,38637,967.0,34.952081,-90.04920899999999
135540,2018,38641,1448.0,34.911876,-90.191356
135541,2018,38651,1527.0,34.893415999999995,-90.002219
